Buchungsnummer,Reisedatum,Passagier-ID,Abfahrtsbahnhof,Zug-ID,Zugpersonal,Waggontyp,Reiseklasse,Fahrtstrecke_km,Tarif_pro_km,Ticketpreis,Reservierungsgebühr,Gesamtbetrag
TR-2022-004605,2022-06-01,Mieter-U-138-1,Köln,V-03,Sabine Fischer,Bordbistro,2. Klasse (Sparpreis),199,0.1,19.9,0.0,19.9
TR-2021-000550,2022-06-01,Mieter-U-017-1,Berlin,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),105,0.22,23.1,0.0,23.1
TR-2022-000884,2022-06-01,Mieter-U-027-1,Berlin,V-05,Markus Wagner,Bordshop,1. Klasse (Business),361,0.408,147.29,0.0,147.29
TR-2022-000345,2022-06-01,Mieter-U-011-1,München,V-03,Sabine Fischer,Bordbistro,2. Klasse (Sparpreis),346,0.108,37.37,0.0,37.37
TR-2022-004267,2022-06-01,Mieter-U-128-1,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,0.107,10.49,0.0,10.49
TR-2022-004569,2022-06-01,Mieter-U-137-1,Köln,V-02,Petra Schmidt,Reisezentrum,2. Klasse (Sparpreis),453,0.106,48.02,0.0,48.02
TR-2022-000378,2022-06-01,Mieter-U-012-1,Frankfurt,V-01,Hans Müller,Bordshop,1. Klasse (Business),367,0.426,156.34,0.0,156.34
TR-2022-000851,2022-06-01,Mieter-U-026-1,Frankfurt,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),147,0.228,33.52,0.0,33.52
TR-2022-004298,2022-06-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,0.458,26.11,0.0,26.11
TR-2022-000410,2022-06-01,Mieter-U-013-1,Hamburg,V-01,Hans Müller,Service-Abteil,2. Klasse (Sparpreis),360,0.104,37.44,0.0,37.44
TR-2022-000814,2022-06-01,Mieter-U-025-1,Hamburg,V-04,Thomas Weber,Bordshop,1. Klasse (Business),49,0.415,20.33,0.0,20.33
TR-2022-004535,2022-06-01,Mieter-U-136-1,Frankfurt,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),196,0.097,19.01,4.9,23.91
TR-2022-000441,2022-06-01,Mieter-U-014-1,Berlin,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),136,0.218,29.65,0.0,29.65
TR-2022-003691,2022-06-01,Mieter-U-111-1,Köln,V-01,Hans Müller,Bordbistro,2. Klasse (Sparpreis),93,0.097,9.02,0.0,9.02
TR-2021-000722,2022-06-01,Mieter-U-022-1,Hamburg,V-04,Thomas Weber,Gepäckwagen,1. Klasse (Business),74,0.483,35.74,0.0,35.74
TR-2021-004884,2022-06-01,Mieter-U-146-1,Köln,V-01,Hans Müller,Schlafwagen,2. Klasse (Flexpreis),49,0.208,10.19,0.0,10.19
TR-2021-001166,2022-06-01,Mieter-U-035-1,Köln,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),467,0.104,48.57,0.0,48.57
TR-2022-001661,2022-06-01,Mieter-U-050-1,Berlin,V-05,Markus Wagner,Business-Abteil,1. Klasse (Business),307,0.433,132.93,0.0,132.93
TR-2021-004310,2022-06-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,0.411,23.43,0.0,23.43
TR-2021-001133,2022-06-01,Mieter-U-034-1,Berlin,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),478,0.428,204.58,0.0,204.58
TR-2021-004345,2022-06-01,Mieter-U-130-2,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,0.419,98.46,4.9,103.36
TR-2022-001629,2022-06-01,Mieter-U-049-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),34,0.103,3.5,0.0,3.5
TR-2022-003825,2022-06-01,Mieter-U-115-1,Frankfurt,V-05,Markus Wagner,Bordbistro,2. Klasse (Sparpreis),318,0.098,31.16,0.0,31.16
TR-2021-004378,2022-06-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,0.229,10.99,0.0,10.99
TR-2021-001097,2022-06-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,0.108,25.6,0.0,25.6
TR-2022-001594,2022-06-01,Mieter-U-048-1,Hamburg,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),131,0.219,28.69,0.0,28.69
TR-2021-004413,2022-06-01,Mieter-U-132-2,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,0.454,162.99,0.0,162.99
TR-2021-001066,2022-06-01,Mieter-U-032-1,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,0.094,29.23,0.0,29.23
TR-2022-001561,2022-06-01,Mieter-U-047-1,Berlin,V-05,Markus Wagner,Business-Abteil,1. Klasse (Business),29,0.481,13.95,0.0,13.95
TR-2022-003859,2022-06-01,Mieter-U-116-1,Hamburg,V-01,Hans Müller,Service-Abteil,2. Klasse (Sparpreis),337,0.107,36.06,0.0,36.06
TR-2021-004446,2022-06-01,Mieter-U-133-2,Berlin,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),83,0.096,7.97,4.9,12.87
TR-2022-003792,2022-06-01,Mieter-U-114-1,Köln,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),415,0.094,39.01,0.0,39.01
TR-2021-001032,2022-06-01,Mieter-U-031-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,0.091,34.31,0.0,34.31
TR-2022-001695,2022-06-01,Mieter-U-051-1,Köln,V-03,Sabine Fischer,Bordshop,1. Klasse (Business),434,0.433,187.92,0.0,187.92
TR-2021-004244,2022-06-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,0.106,45.26,0.0,45.26
TR-2022-004970,2022-06-01,Mieter-U-149-1,Frankfurt,V-05,Markus Wagner,Bordbistro,2. Klasse (Sparpreis),168,0.105,17.64,0.0,17.64
TR-2021-004076,2022-06-01,Mieter-U-122-1,München,V-03,Sabine Fischer,Bordbistro,2. Klasse (Sparpreis),343,0.099,33.96,0.0,33.96
TR-2021-001304,2022-06-01,Mieter-U-039-1,Frankfurt,V-02,Petra Schmidt,Reisezentrum,2. Klasse (Sparpreis),453,0.102,46.21,0.0,46.21
TR-2021-004111,2022-06-01,Mieter-U-123-2,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,0.201,24.52,0.0,24.52
TR-2022-001794,2022-06-01,Mieter-U-054-1,Berlin,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),43,0.225,9.68,0.0,9.68
TR-2022-003725,2022-06-01,Mieter-U-112-1,Köln,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),68,0.202,13.74,0.0,13.74
TR-2021-004144,2022-06-01,Mieter-U-124-1,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,0.441,79.38,0.0,79.38
TR-2021-001271,2022-06-01,Mieter-U-038-1,Köln,V-04,Thomas Weber,Business-Abteil,1. Klasse (Business),80,0.44,35.2,0.0,35.2
TR-2022-001759,2022-06-01,Mieter-U-053-1,Hamburg,V-01,Hans Müller,Bordshop,1. Klasse (Business),96,0.426,40.9,0.0,40.9
TR-2021-004176,2022-06-01,Mieter-U-125-2,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),71,0.208,14.77,0.0,14.77
TR-2021-001236,2022-06-01,Mieter-U-037-1,Frankfurt,V-03,Sabine Fischer,First Class Abteil,1. Klasse (Business),242,0.44,106.48,0.0,106.48
TR-2022-001726,2022-06-01,Mieter-U-052-1,Köln,V-04,Thomas Weber,Panoramawagen,2. Klasse (Flexpreis),51,0.235,11.98,4.9,16.88
TR-2021-000253,2022-06-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,0.226,30.96,0.0,30.96
TR-2022-003759,2022-06-01,Mieter-U-113-1,Frankfurt,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),188,0.09,16.92,0.0,16.92
TR-2022-004836,2022-06-01,Mieter-U-145-1,Köln,V-03,Sabine Fischer,Bordbistro,2. Klasse (Sparpreis),372,0.101,37.57,4.9,42.47
TR-2021-001201,2022-06-01,Mieter-U-036-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),250,0.109,27.25,0.0,27.25
TR-2022-001224,2022-06-01,Mieter-U-037-1,Frankfurt,V-03,Sabine Fischer,First Class Abteil,1. Klasse (Business),242,0.485,117.37,0.0,117.37
TR-2021-004480,2022-06-01,Mieter-U-134-1,München,V-03,Sabine Fischer,Service-Abteil,2. Klasse (Sparpreis),247,0.095,23.46,0.0,23.46
TR-2021-000288,2022-06-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,0.491,45.17,0.0,45.17
TR-2021-004711,2022-06-01,Mieter-U-141-1,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),124,0.217,26.91,0.0,26.91
TR-2022-001359,2022-06-01,Mieter-U-041-1,Frankfurt,V-02,Petra Schmidt,Gepäckwagen,1. Klasse (Business),252,0.425,107.1,0.0,107.1
TR-2022-003994,2022-06-01,Mieter-U-120-1,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),98,0.441,43.22,4.9,48.12
TR-2021-004745,2022-06-01,Mieter-U-142-1,Frankfurt,V-02,Petra Schmidt,Bordshop,1. Klasse (Business),138,0.494,68.17,0.0,68.17
TR-2021-000826,2022-06-01,Mieter-U-025-1,Hamburg,V-04,Thomas Weber,Bordshop,1. Klasse (Business),49,0.444,21.76,0.0,21.76
TR-2022-001324,2022-06-01,Mieter-U-040-1,Frankfurt,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),179,0.407,72.85,0.0,72.85
TR-2021-004782,2022-06-01,Mieter-U-143-2,München,V-02,Petra Schmidt,First Class Abteil,1. Klasse (Business),292,0.438,127.9,0.0,127.9
TR-2021-000790,2022-06-01,Mieter-U-024-2,Hamburg,V-01,Hans Müller,Bordbistro,2. Klasse (Sparpreis),325,0.104,33.8,0.0,33.8
TR-2022-001292,2022-06-01,Mieter-U-039-1,Frankfurt,V-02,Petra Schmidt,Reisezentrum,2. Klasse (Sparpreis),453,0.093,42.13,0.0,42.13
TR-2021-004816,2022-06-01,Mieter-U-144-1,Hamburg,V-04,Thomas Weber,Bordbistro,2. Klasse (Sparpreis),96,0.109,10.46,0.0,10.46
TR-2022-004030,2022-06-01,Mieter-U-121-1,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),130,0.095,12.35,0.0,12.35
TR-2021-004848,2022-06-01,Mieter-U-145-1,Köln,V-03,Sabine Fischer,Bordbistro,2. Klasse (Sparpreis),372,0.104,38.69,0.0,38.69
TR-2022-001259,2022-06-01,Mieter-U-038-1,Köln,V-04,Thomas Weber,Business-Abteil,1. Klasse (Business),80,0.418,33.44,0.0,33.44
TR-2022-004804,2022-06-01,Mieter-U-144-1,Hamburg,V-04,Thomas Weber,Bordbistro,2. Klasse (Sparpreis),96,0.103,9.89,0.0,9.89
TR-2021-000753,2022-06-01,Mieter-U-023-1,München,V-05,Markus Wagner,Panoramawagen,2. Klasse (Flexpreis),66,0.224,14.78,0.0,14.78
TR-2021-000863,2022-06-01,Mieter-U-026-2,Frankfurt,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),147,0.217,31.9,0.0,31.9
TR-2022-001526,2022-06-01,Mieter-U-046-1,Berlin,V-01,Hans Müller,First Class Abteil,1. Klasse (Business),251,0.479,120.23,0.0,120.23
TR-2021-004680,2022-06-01,Mieter-U-140-1,München,V-03,Sabine Fischer,Service-Abteil,2. Klasse (Sparpreis),317,0.104,32.97,0.0,32.97
TR-2021-000324,2022-06-01,Mieter-U-010-2,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,0.104,24.02,0.0,24.02
TR-2022-003895,2022-06-01,Mieter-U-117-1,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),459,0.097,44.52,0.0,44.52
TR-2021-004516,2022-06-01,Mieter-U-135-1,München,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),129,0.107,13.8,0.0,13.8
TR-2022-001494,2022-06-01,Mieter-U-045-1,Köln,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),117,0.101,11.82,0.0,11.82
TR-2021-000997,2022-06-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,0.11,54.78,0.0,54.78
TR-2021-004547,2022-06-01,Mieter-U-136-1,Frankfurt,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),196,0.096,18.82,0.0,18.82
TR-2021-000962,2022-06-01,Mieter-U-029-1,Hamburg,V-04,Thomas Weber,Business-Abteil,1. Klasse (Business),216,0.417,90.07,0.0,90.07
TR-2022-001463,2022-06-01,Mieter-U-044-1,Hamburg,V-01,Hans Müller,Business-Abteil,1. Klasse (Business),280,0.412,115.36,0.0,115.36
TR-2021-004581,2022-06-01,Mieter-U-137-1,Köln,V-02,Petra Schmidt,Reisezentrum,2. Klasse (Sparpreis),453,0.108,48.92,0.0,48.92
TR-2022-003930,2022-06-01,Mieter-U-118-1,Köln,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),40,0.206,8.24,0.0,8.24
TR-2021-000929,2022-06-01,Mieter-U-028-1,Hamburg,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),181,0.106,19.19,0.0,19.19
TR-2021-004617,2022-06-01,Mieter-U-138-1,Köln,V-03,Sabine Fischer,Bordbistro,2. Klasse (Sparpreis),199,0.11,21.89,0.0,21.89
TR-2022-001427,2022-06-01,Mieter-U-043-1,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),117,0.475,55.58,0.0,55.58
TR-2021-004648,2022-06-01,Mieter-U-139-1,Köln,V-03,Sabine Fischer,Bordbistro,2. Klasse (Sparpreis),30,0.092,2.76,0.0,2.76
TR-2022-001394,2022-06-01,Mieter-U-042-1,Köln,V-05,Markus Wagner,Bordbistro,2. Klasse (Sparpreis),317,0.097,30.75,0.0,30.75
TR-2021-000897,2022-06-01,Mieter-U-027-2,Berlin,V-05,Markus Wagner,Bordshop,1. Klasse (Business),361,0.492,177.61,0.0,177.61
TR-2022-003964,2022-06-01,Mieter-U-119-1,Frankfurt,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),34,0.433,14.72,0.0,14.72
TR-2021-002234,2022-06-01,Mieter-U-067-1,Frankfurt,V-04,Thomas Weber,Reisezentrum,2. Klasse (Sparpreis),471,0.098,46.16,0.0,46.16
TR-2022-004402,2022-06-01,Mieter-U-132-1,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,0.439,157.6,0.0,157.6
TR-2021-002637,2022-06-01,Mieter-U-079-1,Frankfurt,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),123,0.202,24.85,0.0,24.85
TR-2022-003088,2022-06-01,Mieter-U-093-1,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,0.211,18.57,0.0,18.57
TR-2022-002961,2022-06-01,Mieter-U-089-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,0.199,9.35,0.0,9.35
TR-2021-002403,2022-06-01,Mieter-U-072-2,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),264,0.106,27.98,0.0,27.98
TR-2021-002572,2022-06-01,Mieter-U-077-1,Frankfurt,V-02,Petra Schmidt,Gepäckwagen,1. Klasse (Business),218,0.489,106.6,0.0,106.6
TR-2022-004902,2022-06-01,Mieter-U-147-1,Hamburg,V-01,Hans Müller,Schlafwagen,2. Klasse (Flexpreis),34,0.231,7.85,4.9,12.75
TR-2022-002827,2022-06-01,Mieter-U-085-1,Berlin,V-02,Petra Schmidt,Panoramawagen,2. Klasse (Flexpreis),35,0.219,7.66,0.0,7.66
TR-2022-003121,2022-06-01,Mieter-U-094-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),117,0.201,23.52,0.0,23.52
TR-2021-002469,2022-06-01,Mieter-U-074-1,Köln,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),36,0.218,7.85,0.0,7.85
TR-2022-002927,2022-06-01,Mieter-U-088-1,Frankfurt,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),76,0.432,32.83,0.0,32.83
TR-2021-002269,2022-06-01,Mieter-U-068-1,München,V-02,Petra Schmidt,Panoramawagen,2. Klasse (Flexpreis),30,0.209,6.27,0.0,6.27
TR-2021-002739,2022-06-01,Mieter-U-082-1,Frankfurt,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),37,0.238,8.81,0.0,8.81
TR-2021-002669,2022-06-01,Mieter-U-080-1,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),260,0.095,24.7,0.0,24.7
TR-2021-002505,2022-06-01,Mieter-U-075-1,München,V-04,Thomas Weber,Bordbistro,2. Klasse (Sparpreis),287,0.102,29.27,0.0,29.27
TR-2021-002301,2022-06-01,Mieter-U-069-1,Frankfurt,V-02,Petra Schmidt,Liegewagen,2. Klasse (Flexpreis),82,0.221,18.12,0.0,18.12
TR-2021-002435,2022-06-01,Mieter-U-073-1,München,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),106,0.2,21.2,0.0,21.2
TR-2022-003024,2022-06-01,Mieter-U-091-1,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,0.101,41.41,0.0,41.41
TR-2021-002335,2022-06-01,Mieter-U-070-2,Hamburg,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),50,0.205,10.25,4.9,15.15
TR-2021-002366,2022-06-01,Mieter-U-071-1,Köln,V-02,Petra Schmidt,Reisezentrum,2. Klasse (Sparpreis),344,0.093,31.99,0.0,31.99
TR-2022-002895,2022-06-01,Mieter-U-087-1,Berlin,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),435,0.459,199.67,0.0,199.67
TR-2022-002759,2022-06-01,Mieter-U-083-1,Köln,V-03,Sabine Fischer,First Class Abteil,1. Klasse (Business),68,0.486,33.05,0.0,33.05
TR-2021-002704,2022-06-01,Mieter-U-081-1,Hamburg,V-01,Hans Müller,First Class Abteil,1. Klasse (Business),391,0.486,190.03,0.0,190.03
TR-2021-000016,2022-06-01,Mieter-U-001-1,Frankfurt,V-05,Markus Wagner,Bordbistro,2. Klasse (Sparpreis),357,0.101,36.06,0.0,36.06
TR-2021-002771,2022-06-01,Mieter-U-083-2,Köln,V-03,Sabine Fischer,First Class Abteil,1. Klasse (Business),68,0.43,29.24,0.0,29.24
TR-2021-002606,2022-06-01,Mieter-U-078-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),129,0.095,12.26,0.0,12.26
TR-2021-002538,2022-06-01,Mieter-U-076-1,Frankfurt,V-02,Petra Schmidt,Gepäckwagen,1. Klasse (Business),79,0.428,33.81,0.0,33.81
TR-2022-002794,2022-06-01,Mieter-U-084-1,Köln,V-03,Sabine Fischer,Service-Abteil,2. Klasse (Sparpreis),172,0.091,15.65,0.0,15.65
TR-2022-002860,2022-06-01,Mieter-U-086-1,Hamburg,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),63,0.101,6.36,0.0,6.36
TR-2021-002805,2022-06-01,Mieter-U-084-2,Köln,V-03,Sabine Fischer,Service-Abteil,2. Klasse (Sparpreis),172,0.108,18.58,0.0,18.58
TR-2021-000050,2022-06-01,Mieter-U-002-1,München,V-02,Petra Schmidt,Panoramawagen,2. Klasse (Flexpreis),73,0.238,17.37,0.0,17.37
TR-2022-003054,2022-06-01,Mieter-U-092-1,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,0.108,40.39,4.9,45.29
TR-2022-001360,2022-07-01,Mieter-U-041-1,Frankfurt,V-02,Petra Schmidt,Gepäckwagen,1. Klasse (Business),252,0.43,108.36,0.0,108.36
TR-2021-001771,2022-07-01,Mieter-U-053-2,Hamburg,V-01,Hans Müller,Bordshop,1. Klasse (Business),96,0.484,46.46,0.0,46.46
TR-2022-001858,2022-07-01,Mieter-U-056-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),94,0.106,9.96,0.0,9.96
TR-2022-000075,2022-07-01,Mieter-U-003-1,Köln,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),194,0.108,20.95,0.0,20.95
TR-2021-003475,2022-07-01,Mieter-U-104-1,Frankfurt,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),54,0.198,10.69,0.0,10.69
TR-2021-003067,2022-07-01,Mieter-U-092-1,München,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),374,0.101,37.77,0.0,37.77
TR-2021-001964,2022-07-01,Mieter-U-059-2,Hamburg,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),40,0.225,9.0,0.0,9.0
TR-2021-004043,2022-07-01,Mieter-U-121-1,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),130,0.104,13.52,0.0,13.52
TR-2022-003860,2022-07-01,Mieter-U-116-1,Hamburg,V-01,Hans Müller,Service-Abteil,2. Klasse (Sparpreis),337,0.106,35.72,0.0,35.72
TR-2022-003726,2022-07-01,Mieter-U-112-1,Köln,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),68,0.23,15.64,0.0,15.64
TR-2021-004548,2022-07-01,Mieter-U-136-1,Frankfurt,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),196,0.103,20.19,0.0,20.19
TR-2022-002861,2022-07-01,Mieter-U-086-1,Hamburg,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),63,0.093,5.86,0.0,5.86
TR-2021-000391,2022-07-01,Mieter-U-012-1,Frankfurt,V-01,Hans Müller,Bordshop,1. Klasse (Business),367,0.454,166.62,0.0,166.62
TR-2022-003363,2022-07-01,Mieter-U-101-1,München,V-05,Markus Wagner,Bordbistro,2. Klasse (Sparpreis),327,0.11,35.97,0.0,35.97
TR-2021-003236,2022-07-01,Mieter-U-097-1,Frankfurt,V-04,Thomas Weber,Business-Abteil,1. Klasse (Business),206,0.448,92.29,0.0,92.29
TR-2021-002806,2022-07-01,Mieter-U-084-2,Köln,V-03,Sabine Fischer,Service-Abteil,2. Klasse (Sparpreis),172,0.1,17.2,0.0,17.2
TR-2022-001562,2022-07-01,Mieter-U-047-1,Berlin,V-05,Markus Wagner,Business-Abteil,1. Klasse (Business),29,0.488,14.15,0.0,14.15
TR-2022-004770,2022-07-01,Mieter-U-143-1,München,V-02,Petra Schmidt,First Class Abteil,1. Klasse (Business),292,0.455,132.86,0.0,132.86
TR-2022-002595,2022-07-01,Mieter-U-078-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),129,0.096,12.38,0.0,12.38
TR-2021-004746,2022-07-01,Mieter-U-142-1,Frankfurt,V-02,Petra Schmidt,Bordshop,1. Klasse (Business),138,0.479,66.1,0.0,66.1
TR-2021-001272,2022-07-01,Mieter-U-038-1,Köln,V-04,Thomas Weber,Business-Abteil,1. Klasse (Business),80,0.482,38.56,0.0,38.56
TR-2022-004669,2022-07-01,Mieter-U-140-1,München,V-03,Sabine Fischer,Service-Abteil,2. Klasse (Sparpreis),317,0.096,30.43,0.0,30.43
TR-2022-003255,2022-07-01,Mieter-U-098-1,München,V-01,Hans Müller,Business-Abteil,1. Klasse (Business),332,0.414,137.45,0.0,137.45
TR-2022-002458,2022-07-01,Mieter-U-074-1,Köln,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),36,0.207,7.45,0.0,7.45
TR-2021-000152,2022-07-01,Mieter-U-005-1,Berlin,V-05,Markus Wagner,Panoramawagen,2. Klasse (Flexpreis),91,0.221,20.11,0.0,20.11
TR-2022-005004,2022-07-01,Mieter-U-150-1,München,V-01,Hans Müller,Bordshop,1. Klasse (Business),197,0.45,88.65,0.0,88.65
TR-2021-002070,2022-07-01,Mieter-U-062-1,Hamburg,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),109,0.231,25.18,0.0,25.18
TR-2022-002760,2022-07-01,Mieter-U-083-1,Köln,V-03,Sabine Fischer,First Class Abteil,1. Klasse (Business),68,0.422,28.7,0.0,28.7
TR-2022-001086,2022-07-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,0.098,23.23,0.0,23.23
TR-2022-003692,2022-07-01,Mieter-U-111-1,Köln,V-01,Hans Müller,Bordbistro,2. Klasse (Sparpreis),93,0.097,9.02,0.0,9.02
TR-2022-004734,2022-07-01,Mieter-U-142-1,Frankfurt,V-02,Petra Schmidt,Bordshop,1. Klasse (Business),138,0.493,68.03,0.0,68.03
TR-2022-004197,2022-07-01,Mieter-U-126-1,München,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),155,0.47,72.85,0.0,72.85
TR-2021-002539,2022-07-01,Mieter-U-076-1,Frankfurt,V-02,Petra Schmidt,Gepäckwagen,1. Klasse (Business),79,0.454,35.87,0.0,35.87
TR-2021-000585,2022-07-01,Mieter-U-018-2,Köln,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),268,0.104,27.87,0.0,27.87
TR-2021-003037,2022-07-01,Mieter-U-091-1,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),410,0.102,41.82,0.0,41.82
TR-2022-004934,2022-07-01,Mieter-U-148-1,Berlin,V-03,Sabine Fischer,Schlafwagen,2. Klasse (Flexpreis),62,0.235,14.57,0.0,14.57
TR-2021-004077,2022-07-01,Mieter-U-122-1,München,V-03,Sabine Fischer,Bordbistro,2. Klasse (Sparpreis),343,0.099,33.96,0.0,33.96
TR-2022-001020,2022-07-01,Mieter-U-031-1,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,0.1,37.7,0.0,37.7
TR-2022-004700,2022-07-01,Mieter-U-141-1,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),124,0.239,29.64,0.0,29.64
TR-2021-000325,2022-07-01,Mieter-U-010-2,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,0.109,25.18,0.0,25.18
TR-2022-001826,2022-07-01,Mieter-U-055-1,Frankfurt,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),478,0.105,50.19,0.0,50.19
TR-2021-001305,2022-07-01,Mieter-U-039-1,Frankfurt,V-02,Petra Schmidt,Reisezentrum,2. Klasse (Sparpreis),453,0.091,41.22,0.0,41.22
TR-2022-000174,2022-07-01,Mieter-U-006-1,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,0.212,10.18,0.0,10.18
TR-2022-002258,2022-07-01,Mieter-U-068-1,München,V-02,Petra Schmidt,Panoramawagen,2. Klasse (Flexpreis),30,0.213,6.39,0.0,6.39
TR-2022-000140,2022-07-01,Mieter-U-005-1,Berlin,V-05,Markus Wagner,Panoramawagen,2. Klasse (Flexpreis),91,0.225,20.48,0.0,20.48
TR-2021-004447,2022-07-01,Mieter-U-133-2,Berlin,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),83,0.101,8.38,0.0,8.38
