Konto;Kontobezeichnung;Datum;Betrag
3400,0;Wareneingang (Aufwand);2025-04-30;-272,43
3400,0;Wareneingang (Aufwand);2025-04-30;-309,93
3400,0;Wareneingang (Aufwand);2025-04-30;-81,11
3100,0;Fremdleistungen;2025-04-30;-183,7
3100,0;Fremdleistungen;2025-04-30;-369,14
3400,0;Wareneingang (Aufwand);2025-04-30;-55,39
3400,0;Wareneingang (Aufwand);2025-04-30;-187,53
3100,0;Fremdleistungen;2025-04-30;-339,52
3400,0;Wareneingang (Aufwand);2025-04-30;-161,82
3400,0;Wareneingang (Aufwand);2025-04-30;-260,22
3400,0;Wareneingang (Aufwand);2025-04-30;-334,95
3100,0;Fremdleistungen;2025-04-30;-378,08
3100,0;Fremdleistungen;2025-04-30;-321,99
3100,0;Fremdleistungen;2025-04-30;-152,05
3400,0;Wareneingang (Aufwand);2025-04-30;-203,23
3400,0;Wareneingang (Aufwand);2025-04-30;-229,52
3400,0;Wareneingang (Aufwand);2025-04-30;-74,45
3100,0;Fremdleistungen;2025-04-30;-156,44
3400,0;Wareneingang (Aufwand);2025-04-30;-250,44
3400,0;Wareneingang (Aufwand);2025-04-30;-198,07
3100,0;Fremdleistungen;2025-04-30;-351,52
3400,0;Wareneingang (Aufwand);2025-04-30;-384,92
3100,0;Fremdleistungen;2025-04-30;-60,26
3400,0;Wareneingang (Aufwand);2025-04-30;-319,15
3400,0;Wareneingang (Aufwand);2025-04-30;-138,69
3100,0;Fremdleistungen;2025-04-30;-352,59
3400,0;Wareneingang (Aufwand);2025-04-30;-125,53
3400,0;Wareneingang (Aufwand);2025-04-30;-156,71
3100,0;Fremdleistungen;2025-04-30;-122,14
3400,0;Wareneingang (Aufwand);2025-04-30;-277,12
3100,0;Fremdleistungen;2025-04-30;-229,23
3100,0;Fremdleistungen;2025-04-30;-320,35
3400,0;Wareneingang (Aufwand);2025-04-30;-201,01
3100,0;Fremdleistungen;2025-04-30;-105,3
3400,0;Wareneingang (Aufwand);2025-04-30;-306,77
3400,0;Wareneingang (Aufwand);2025-04-30;-386,8
3400,0;Wareneingang (Aufwand);2025-04-30;-342,74
3100,0;Fremdleistungen;2025-04-30;-381,32
3100,0;Fremdleistungen;2025-04-30;-314,84
3100,0;Fremdleistungen;2025-04-30;-131,21
3400,0;Wareneingang (Aufwand);2025-04-30;-369,16
3100,0;Fremdleistungen;2025-04-30;-59,12
3100,0;Fremdleistungen;2025-04-30;-338,09
3100,0;Fremdleistungen;2025-04-30;-112,86
3100,0;Fremdleistungen;2025-04-30;-93,32
3400,0;Wareneingang (Aufwand);2025-04-30;-307,3
3100,0;Fremdleistungen;2025-04-30;-194,3
3400,0;Wareneingang (Aufwand);2025-04-30;-82,38
3400,0;Wareneingang (Aufwand);2025-04-30;-357,03
3100,0;Fremdleistungen;2025-04-30;-243,03
3100,0;Fremdleistungen;2025-04-30;-367,61
3100,0;Fremdleistungen;2025-04-30;-353,98
3100,0;Fremdleistungen;2025-04-30;-238,25
3400,0;Wareneingang (Aufwand);2025-04-30;-296,84
3100,0;Fremdleistungen;2025-04-30;-266,61
3100,0;Fremdleistungen;2025-04-30;-366,44
3400,0;Wareneingang (Aufwand);2025-04-30;-145,3
3400,0;Wareneingang (Aufwand);2025-04-30;-152,74
3400,0;Wareneingang (Aufwand);2025-04-30;-241,35
3100,0;Fremdleistungen;2025-04-30;-50,39
3400,0;Wareneingang (Aufwand);2025-04-30;-78,35
3400,0;Wareneingang (Aufwand);2025-04-30;-57,47
3400,0;Wareneingang (Aufwand);2025-04-30;-316,76
3100,0;Fremdleistungen;2025-04-30;-189,77
3100,0;Fremdleistungen;2025-04-30;-154,81
3100,0;Fremdleistungen;2025-04-30;-359,9
3100,0;Fremdleistungen;2025-04-30;-280,66
3100,0;Fremdleistungen;2025-04-30;-159,87
3100,0;Fremdleistungen;2025-04-30;-327,29
3400,0;Wareneingang (Aufwand);2025-04-30;-371,29
3400,0;Wareneingang (Aufwand);2025-04-30;-76,39
3400,0;Wareneingang (Aufwand);2025-04-30;-286,66
3400,0;Wareneingang (Aufwand);2025-04-30;-312,36
3100,0;Fremdleistungen;2025-04-30;-171,22
3100,0;Fremdleistungen;2025-04-30;-262,81
3100,0;Fremdleistungen;2025-04-30;-254,34
3100,0;Fremdleistungen;2025-04-30;-195,23
3100,0;Fremdleistungen;2025-04-30;-311,19
3100,0;Fremdleistungen;2025-04-30;-387,09
3100,0;Fremdleistungen;2025-04-30;-116,52
3400,0;Wareneingang (Aufwand);2025-04-30;-149,43
3100,0;Fremdleistungen;2025-04-30;-208,29
3100,0;Fremdleistungen;2025-04-30;-103,52
3400,0;Wareneingang (Aufwand);2025-04-30;-80,75
3100,0;Fremdleistungen;2025-04-30;-391,62
3400,0;Wareneingang (Aufwand);2025-04-30;-300,85
3100,0;Fremdleistungen;2025-04-30;-294,5
3400,0;Wareneingang (Aufwand);2025-04-30;-144,94
3100,0;Fremdleistungen;2025-04-30;-261,08
3100,0;Fremdleistungen;2025-04-30;-301,78
3400,0;Wareneingang (Aufwand);2025-04-30;-206,51
3400,0;Wareneingang (Aufwand);2025-04-30;-281,97
3400,0;Wareneingang (Aufwand);2025-04-30;-144,45
3400,0;Wareneingang (Aufwand);2025-04-30;-130,02
;--- ZWISCHENSUMME: Rohertrag 4/2025 ---;2025-04-30;82373,36
4120,0;Gehälter;2025-04-30;-1319,7
4130,0;Gesetzliche soziale Aufwendungen;2025-04-30;-111,58
4190,0;Aushilfslöhne;2025-04-30;-369,76
4130,0;Gesetzliche soziale Aufwendungen;2025-04-30;-241,95
4120,0;Gehälter;2025-04-30;-1498,57
4130,0;Gesetzliche soziale Aufwendungen;2025-04-30;-364,32
4190,0;Aushilfslöhne;2025-04-30;-260,13
4130,0;Gesetzliche soziale Aufwendungen;2025-04-30;-105,79
4130,0;Gesetzliche soziale Aufwendungen;2025-04-30;-306,93
4120,0;Gehälter;2025-04-30;-593,74
4190,0;Aushilfslöhne;2025-04-30;-220,57
4130,0;Gesetzliche soziale Aufwendungen;2025-04-30;-280,97
4190,0;Aushilfslöhne;2025-04-30;-155,33
4120,0;Gehälter;2025-04-30;-724,14
4130,0;Gesetzliche soziale Aufwendungen;2025-04-30;-246,07
4130,0;Gesetzliche soziale Aufwendungen;2025-04-30;-198,42
4130,0;Gesetzliche soziale Aufwendungen;2025-04-30;-273,25
4120,0;Gehälter;2025-04-30;-1621,1
4130,0;Gesetzliche soziale Aufwendungen;2025-04-30;-222,41
4190,0;Aushilfslöhne;2025-04-30;-124,38
4130,0;Gesetzliche soziale Aufwendungen;2025-04-30;-332,91
4120,0;Gehälter;2025-04-30;-1825,58
4120,0;Gehälter;2025-04-30;-1389,71
4120,0;Gehälter;2025-04-30;-1686,04
4120,0;Gehälter;2025-04-30;-537,79
4130,0;Gesetzliche soziale Aufwendungen;2025-04-30;-125,8
4130,0;Gesetzliche soziale Aufwendungen;2025-04-30;-395,59
4190,0;Aushilfslöhne;2025-04-30;-100,22
4130,0;Gesetzliche soziale Aufwendungen;2025-04-30;-188,34
4120,0;Gehälter;2025-04-30;-980,35
4190,0;Aushilfslöhne;2025-04-30;-223,91
4130,0;Gesetzliche soziale Aufwendungen;2025-04-30;-239,35
4130,0;Gesetzliche soziale Aufwendungen;2025-04-30;-271,77
4190,0;Aushilfslöhne;2025-04-30;-286,82
4130,0;Gesetzliche soziale Aufwendungen;2025-04-30;-340,82
4130,0;Gesetzliche soziale Aufwendungen;2025-04-30;-269,88
4120,0;Gehälter;2025-04-30;-914,24
4120,0;Gehälter;2025-04-30;-1928,38
4120,0;Gehälter;2025-04-30;-937,93
4120,0;Gehälter;2025-04-30;-505,81
4190,0;Aushilfslöhne;2025-04-30;-340,67
4120,0;Gehälter;2025-04-30;-773,33
4120,0;Gehälter;2025-04-30;-1769,18
4130,0;Gesetzliche soziale Aufwendungen;2025-04-30;-254,95
4130,0;Gesetzliche soziale Aufwendungen;2025-04-30;-192,9
4130,0;Gesetzliche soziale Aufwendungen;2025-04-30;-385,73
4120,0;Gehälter;2025-04-30;-1971,8
4190,0;Aushilfslöhne;2025-04-30;-227,14
4130,0;Gesetzliche soziale Aufwendungen;2025-04-30;-268,56
4120,0;Gehälter;2025-04-30;-1634,24
4530,0;Kfz-Kosten;2025-04-30;-405,18
4210,0;Miete;2025-04-30;-136,32
4530,0;Kfz-Kosten;2025-04-30;-209,87
4210,0;Miete;2025-04-30;-476,17
4600,0;Werbekosten;2025-04-30;-378,74
4930,0;Büromaterial;2025-04-30;-483,91
4930,0;Büromaterial;2025-04-30;-203,26
4930,0;Büromaterial;2025-04-30;-154,2
4600,0;Werbekosten;2025-04-30;-348,85
4260,0;Instandhaltung;2025-04-30;-470,18
4600,0;Werbekosten;2025-04-30;-315,05
4210,0;Miete;2025-04-30;-309,23
4260,0;Instandhaltung;2025-04-30;-379,1
4260,0;Instandhaltung;2025-04-30;-378,52
4260,0;Instandhaltung;2025-04-30;-190,88
4530,0;Kfz-Kosten;2025-04-30;-49,52
4260,0;Instandhaltung;2025-04-30;-443,06
4260,0;Instandhaltung;2025-04-30;-212,23
4930,0;Büromaterial;2025-04-30;-277,13
4530,0;Kfz-Kosten;2025-04-30;-58,63
4210,0;Miete;2025-04-30;-389,89
4930,0;Büromaterial;2025-04-30;-373,21
4260,0;Instandhaltung;2025-04-30;-141,29
4600,0;Werbekosten;2025-04-30;-255,94
4260,0;Instandhaltung;2025-04-30;-419,47
4210,0;Miete;2025-04-30;-162,57
4260,0;Instandhaltung;2025-04-30;-322,66
4920,0;Telefon und Internet;2025-04-30;-187,05
4530,0;Kfz-Kosten;2025-04-30;-408,23
4930,0;Büromaterial;2025-04-30;-408,35
4930,0;Büromaterial;2025-04-30;-17,94
4260,0;Instandhaltung;2025-04-30;-170,19
4920,0;Telefon und Internet;2025-04-30;-328,0
4210,0;Miete;2025-04-30;-168,44
4530,0;Kfz-Kosten;2025-04-30;-374,99
4600,0;Werbekosten;2025-04-30;-361,52
4530,0;Kfz-Kosten;2025-04-30;-17,19
4210,0;Miete;2025-04-30;-46,46
4360,0;Versicherungen;2025-04-30;-498,19
4930,0;Büromaterial;2025-04-30;-53,17
4600,0;Werbekosten;2025-04-30;-101,02
4530,0;Kfz-Kosten;2025-04-30;-494,02
4530,0;Kfz-Kosten;2025-04-30;-384,62
4930,0;Büromaterial;2025-04-30;-381,54
4920,0;Telefon und Internet;2025-04-30;-436,23
4260,0;Instandhaltung;2025-04-30;-124,32
4260,0;Instandhaltung;2025-04-30;-164,47
4260,0;Instandhaltung;2025-04-30;-192,59
4210,0;Miete;2025-04-30;-258,86
4920,0;Telefon und Internet;2025-04-30;-253,86
4260,0;Instandhaltung;2025-04-30;-146,76
4600,0;Werbekosten;2025-04-30;-380,43
4360,0;Versicherungen;2025-04-30;-180,13
4920,0;Telefon und Internet;2025-04-30;-449,38
4920,0;Telefon und Internet;2025-04-30;-71,52
4530,0;Kfz-Kosten;2025-04-30;-365,41
4360,0;Versicherungen;2025-04-30;-281,55
4920,0;Telefon und Internet;2025-04-30;-163,43
4930,0;Büromaterial;2025-04-30;-125,94
4600,0;Werbekosten;2025-04-30;-424,79
;--- ZWISCHENSUMME: EBITDA 4/2025 ---;2025-04-30;35468,86
4822,0;Abschreibungen auf Sachanlagen;2025-04-30;-1500,0
;--- ZWISCHENSUMME: EBIT 4/2025 ---;2025-04-30;33968,86
2110,0;Zinserträge;2025-04-30;100,0
2120,0;Zinsaufwendungen;2025-04-30;-400,0
;--- ZWISCHENSUMME: EBT 4/2025 ---;2025-04-30;33668,86
2200,0;Steuern;2025-04-30;-10100,66
;--- ERGEBNIS: Monatsüberschuss 4/2025 ---;2025-04-30;23568,2
8400,0;Erlöse aus Verkäufen;2025-05-31;563,26
8400,0;Erlöse aus Verkäufen;2025-05-31;862,92
8400,0;Erlöse aus Verkäufen;2025-05-31;829,01
8400,0;Erlöse aus Verkäufen;2025-05-31;250,68
8400,0;Erlöse aus Verkäufen;2025-05-31;299,27
8400,0;Erlöse aus Verkäufen;2025-05-31;364,46
8410,0;Erlöse aus Dienstleistungen;2025-05-31;594,14
8400,0;Erlöse aus Verkäufen;2025-05-31;628,25
8400,0;Erlöse aus Verkäufen;2025-05-31;792,12
8400,0;Erlöse aus Verkäufen;2025-05-31;753,63
8400,0;Erlöse aus Verkäufen;2025-05-31;764,06
8410,0;Erlöse aus Dienstleistungen;2025-05-31;334,73
8410,0;Erlöse aus Dienstleistungen;2025-05-31;170,72
8400,0;Erlöse aus Verkäufen;2025-05-31;276,2
8400,0;Erlöse aus Verkäufen;2025-05-31;498,26
8410,0;Erlöse aus Dienstleistungen;2025-05-31;802,13
8410,0;Erlöse aus Dienstleistungen;2025-05-31;823,93
8410,0;Erlöse aus Dienstleistungen;2025-05-31;636,26
8400,0;Erlöse aus Verkäufen;2025-05-31;576,63
8410,0;Erlöse aus Dienstleistungen;2025-05-31;539,14
8400,0;Erlöse aus Verkäufen;2025-05-31;791,57
8410,0;Erlöse aus Dienstleistungen;2025-05-31;997,47
8400,0;Erlöse aus Verkäufen;2025-05-31;404,55
8400,0;Erlöse aus Verkäufen;2025-05-31;384,9
8410,0;Erlöse aus Dienstleistungen;2025-05-31;179,16
8400,0;Erlöse aus Verkäufen;2025-05-31;818,79
8410,0;Erlöse aus Dienstleistungen;2025-05-31;514,14
8400,0;Erlöse aus Verkäufen;2025-05-31;333,18
8410,0;Erlöse aus Dienstleistungen;2025-05-31;992,65
8400,0;Erlöse aus Verkäufen;2025-05-31;614,07
8400,0;Erlöse aus Verkäufen;2025-05-31;670,62
8400,0;Erlöse aus Verkäufen;2025-05-31;466,1
8400,0;Erlöse aus Verkäufen;2025-05-31;194,85
8400,0;Erlöse aus Verkäufen;2025-05-31;600,77
8410,0;Erlöse aus Dienstleistungen;2025-05-31;978,26
8410,0;Erlöse aus Dienstleistungen;2025-05-31;446,01
8410,0;Erlöse aus Dienstleistungen;2025-05-31;800,76
8410,0;Erlöse aus Dienstleistungen;2025-05-31;357,14
8410,0;Erlöse aus Dienstleistungen;2025-05-31;494,75
8400,0;Erlöse aus Verkäufen;2025-05-31;947,35
8410,0;Erlöse aus Dienstleistungen;2025-05-31;379,34
8400,0;Erlöse aus Verkäufen;2025-05-31;377,06
8410,0;Erlöse aus Dienstleistungen;2025-05-31;745,16
8410,0;Erlöse aus Dienstleistungen;2025-05-31;845,55
8410,0;Erlöse aus Dienstleistungen;2025-05-31;875,25
8400,0;Erlöse aus Verkäufen;2025-05-31;914,51
8400,0;Erlöse aus Verkäufen;2025-05-31;909,96
8410,0;Erlöse aus Dienstleistungen;2025-05-31;720,48
8400,0;Erlöse aus Verkäufen;2025-05-31;534,54
8400,0;Erlöse aus Verkäufen;2025-05-31;651,9
8400,0;Erlöse aus Verkäufen;2025-05-31;264,82
8400,0;Erlöse aus Verkäufen;2025-05-31;524,84
8410,0;Erlöse aus Dienstleistungen;2025-05-31;382,07
8400,0;Erlöse aus Verkäufen;2025-05-31;374,22
8400,0;Erlöse aus Verkäufen;2025-05-31;376,66
8410,0;Erlöse aus Dienstleistungen;2025-05-31;871,39
8410,0;Erlöse aus Dienstleistungen;2025-05-31;877,11
8400,0;Erlöse aus Verkäufen;2025-05-31;296,51
8410,0;Erlöse aus Dienstleistungen;2025-05-31;127,18
8400,0;Erlöse aus Verkäufen;2025-05-31;778,58
8410,0;Erlöse aus Dienstleistungen;2025-05-31;386,68
8410,0;Erlöse aus Dienstleistungen;2025-05-31;940,63
8410,0;Erlöse aus Dienstleistungen;2025-05-31;847,29
8410,0;Erlöse aus Dienstleistungen;2025-05-31;110,47
8410,0;Erlöse aus Dienstleistungen;2025-05-31;802,55
8410,0;Erlöse aus Dienstleistungen;2025-05-31;118,11
8410,0;Erlöse aus Dienstleistungen;2025-05-31;142,63
8410,0;Erlöse aus Dienstleistungen;2025-05-31;737,42
8410,0;Erlöse aus Dienstleistungen;2025-05-31;884,17
8400,0;Erlöse aus Verkäufen;2025-05-31;153,0
8410,0;Erlöse aus Dienstleistungen;2025-05-31;165,95
8400,0;Erlöse aus Verkäufen;2025-05-31;413,02
8400,0;Erlöse aus Verkäufen;2025-05-31;339,02
8410,0;Erlöse aus Dienstleistungen;2025-05-31;270,38
8410,0;Erlöse aus Dienstleistungen;2025-05-31;716,51
8410,0;Erlöse aus Dienstleistungen;2025-05-31;376,3
8410,0;Erlöse aus Dienstleistungen;2025-05-31;520,03
8400,0;Erlöse aus Verkäufen;2025-05-31;455,48
8400,0;Erlöse aus Verkäufen;2025-05-31;407,81
8410,0;Erlöse aus Dienstleistungen;2025-05-31;710,6
8410,0;Erlöse aus Dienstleistungen;2025-05-31;469,32
8410,0;Erlöse aus Dienstleistungen;2025-05-31;447,09
8400,0;Erlöse aus Verkäufen;2025-05-31;588,53
8410,0;Erlöse aus Dienstleistungen;2025-05-31;265,94
8400,0;Erlöse aus Verkäufen;2025-05-31;575,79
8400,0;Erlöse aus Verkäufen;2025-05-31;658,4
8410,0;Erlöse aus Dienstleistungen;2025-05-31;889,97
8400,0;Erlöse aus Verkäufen;2025-05-31;587,1
8400,0;Erlöse aus Verkäufen;2025-05-31;573,5
8410,0;Erlöse aus Dienstleistungen;2025-05-31;533,51
8410,0;Erlöse aus Dienstleistungen;2025-05-31;311,59
8410,0;Erlöse aus Dienstleistungen;2025-05-31;215,57
8400,0;Erlöse aus Verkäufen;2025-05-31;877,98
8410,0;Erlöse aus Dienstleistungen;2025-05-31;731,77
8410,0;Erlöse aus Dienstleistungen;2025-05-31;932,3
8400,0;Erlöse aus Verkäufen;2025-05-31;155,52
8400,0;Erlöse aus Verkäufen;2025-05-31;425,55
8400,0;Erlöse aus Verkäufen;2025-05-31;473,86
8410,0;Erlöse aus Dienstleistungen;2025-05-31;639,34
8410,0;Erlöse aus Dienstleistungen;2025-05-31;702,68
8400,0;Erlöse aus Verkäufen;2025-05-31;689,55
8410,0;Erlöse aus Dienstleistungen;2025-05-31;204,11
8400,0;Erlöse aus Verkäufen;2025-05-31;755,97
8410,0;Erlöse aus Dienstleistungen;2025-05-31;514,55
8410,0;Erlöse aus Dienstleistungen;2025-05-31;757,04
8400,0;Erlöse aus Verkäufen;2025-05-31;727,83
8410,0;Erlöse aus Dienstleistungen;2025-05-31;376,46
8400,0;Erlöse aus Verkäufen;2025-05-31;866,86
8410,0;Erlöse aus Dienstleistungen;2025-05-31;190,46
8410,0;Erlöse aus Dienstleistungen;2025-05-31;574,22
8400,0;Erlöse aus Verkäufen;2025-05-31;852,38
8410,0;Erlöse aus Dienstleistungen;2025-05-31;784,8
8400,0;Erlöse aus Verkäufen;2025-05-31;378,66
8410,0;Erlöse aus Dienstleistungen;2025-05-31;913,94
8400,0;Erlöse aus Verkäufen;2025-05-31;682,92
8400,0;Erlöse aus Verkäufen;2025-05-31;440,37
8400,0;Erlöse aus Verkäufen;2025-05-31;899,2
8400,0;Erlöse aus Verkäufen;2025-05-31;445,54
8400,0;Erlöse aus Verkäufen;2025-05-31;820,2
8410,0;Erlöse aus Dienstleistungen;2025-05-31;115,36
8400,0;Erlöse aus Verkäufen;2025-05-31;323,93
8400,0;Erlöse aus Verkäufen;2025-05-31;795,54
8400,0;Erlöse aus Verkäufen;2025-05-31;586,59
8400,0;Erlöse aus Verkäufen;2025-05-31;905,74
8400,0;Erlöse aus Verkäufen;2025-05-31;809,36
8410,0;Erlöse aus Dienstleistungen;2025-05-31;448,87
8410,0;Erlöse aus Dienstleistungen;2025-05-31;394,46
8410,0;Erlöse aus Dienstleistungen;2025-05-31;350,78
8410,0;Erlöse aus Dienstleistungen;2025-05-31;879,87
8400,0;Erlöse aus Verkäufen;2025-05-31;104,67
8400,0;Erlöse aus Verkäufen;2025-05-31;343,68
8400,0;Erlöse aus Verkäufen;2025-05-31;632,69
8400,0;Erlöse aus Verkäufen;2025-05-31;675,94
8410,0;Erlöse aus Dienstleistungen;2025-05-31;514,64
8400,0;Erlöse aus Verkäufen;2025-05-31;265,87
8410,0;Erlöse aus Dienstleistungen;2025-05-31;327,97
8410,0;Erlöse aus Dienstleistungen;2025-05-31;310,93
8400,0;Erlöse aus Verkäufen;2025-05-31;724,93
8400,0;Erlöse aus Verkäufen;2025-05-31;220,17
8410,0;Erlöse aus Dienstleistungen;2025-05-31;331,81
8410,0;Erlöse aus Dienstleistungen;2025-05-31;370,63
8410,0;Erlöse aus Dienstleistungen;2025-05-31;395,56
8400,0;Erlöse aus Verkäufen;2025-05-31;472,7
8400,0;Erlöse aus Verkäufen;2025-05-31;703,92
8400,0;Erlöse aus Verkäufen;2025-05-31;771,17
8410,0;Erlöse aus Dienstleistungen;2025-05-31;304,03
8410,0;Erlöse aus Dienstleistungen;2025-05-31;909,57
8400,0;Erlöse aus Verkäufen;2025-05-31;305,81
8410,0;Erlöse aus Dienstleistungen;2025-05-31;359,56
8400,0;Erlöse aus Verkäufen;2025-05-31;586,94
8410,0;Erlöse aus Dienstleistungen;2025-05-31;281,2
8410,0;Erlöse aus Dienstleistungen;2025-05-31;133,97
8400,0;Erlöse aus Verkäufen;2025-05-31;930,96
8410,0;Erlöse aus Dienstleistungen;2025-05-31;891,7
8410,0;Erlöse aus Dienstleistungen;2025-05-31;118,16
8410,0;Erlöse aus Dienstleistungen;2025-05-31;512,2
8410,0;Erlöse aus Dienstleistungen;2025-05-31;888,79
8400,0;Erlöse aus Verkäufen;2025-05-31;168,84
8410,0;Erlöse aus Dienstleistungen;2025-05-31;539,53
8400,0;Erlöse aus Verkäufen;2025-05-31;481,56
8410,0;Erlöse aus Dienstleistungen;2025-05-31;656,21
8410,0;Erlöse aus Dienstleistungen;2025-05-31;878,52
8400,0;Erlöse aus Verkäufen;2025-05-31;699,95
8400,0;Erlöse aus Verkäufen;2025-05-31;119,39
8400,0;Erlöse aus Verkäufen;2025-05-31;446,41
8400,0;Erlöse aus Verkäufen;2025-05-31;891,04
8410,0;Erlöse aus Dienstleistungen;2025-05-31;664,13
8400,0;Erlöse aus Verkäufen;2025-05-31;233,77
8410,0;Erlöse aus Dienstleistungen;2025-05-31;459,6
8410,0;Erlöse aus Dienstleistungen;2025-05-31;663,23
8400,0;Erlöse aus Verkäufen;2025-05-31;805,32
8400,0;Erlöse aus Verkäufen;2025-05-31;675,76
8400,0;Erlöse aus Verkäufen;2025-05-31;181,63
8400,0;Erlöse aus Verkäufen;2025-05-31;949,43
8410,0;Erlöse aus Dienstleistungen;2025-05-31;591,79
8410,0;Erlöse aus Dienstleistungen;2025-05-31;824,4
8410,0;Erlöse aus Dienstleistungen;2025-05-31;980,05
8400,0;Erlöse aus Verkäufen;2025-05-31;359,28
8410,0;Erlöse aus Dienstleistungen;2025-05-31;157,35
8410,0;Erlöse aus Dienstleistungen;2025-05-31;860,83
8400,0;Erlöse aus Verkäufen;2025-05-31;885,14
8400,0;Erlöse aus Verkäufen;2025-05-31;262,52
8410,0;Erlöse aus Dienstleistungen;2025-05-31;652,27
8400,0;Erlöse aus Verkäufen;2025-05-31;865,44
8410,0;Erlöse aus Dienstleistungen;2025-05-31;216,91
8410,0;Erlöse aus Dienstleistungen;2025-05-31;869,23
8400,0;Erlöse aus Verkäufen;2025-05-31;294,91
8410,0;Erlöse aus Dienstleistungen;2025-05-31;380,21
8400,0;Erlöse aus Verkäufen;2025-05-31;859,96
8410,0;Erlöse aus Dienstleistungen;2025-05-31;541,51
8410,0;Erlöse aus Dienstleistungen;2025-05-31;370,92
8410,0;Erlöse aus Dienstleistungen;2025-05-31;329,11
8410,0;Erlöse aus Dienstleistungen;2025-05-31;986,51
8400,0;Erlöse aus Verkäufen;2025-05-31;293,05
8410,0;Erlöse aus Dienstleistungen;2025-05-31;233,08
8400,0;Erlöse aus Verkäufen;2025-05-31;554,27
8410,0;Erlöse aus Dienstleistungen;2025-05-31;779,36
8400,0;Erlöse aus Verkäufen;2025-05-31;590,02
8400,0;Erlöse aus Verkäufen;2025-05-31;361,69
8410,0;Erlöse aus Dienstleistungen;2025-05-31;104,75
3100,0;Fremdleistungen;2025-05-31;-387,66
3100,0;Fremdleistungen;2025-05-31;-372,27
3100,0;Fremdleistungen;2025-05-31;-60,31
3400,0;Wareneingang (Aufwand);2025-05-31;-248,61
3400,0;Wareneingang (Aufwand);2025-05-31;-198,61
3100,0;Fremdleistungen;2025-05-31;-334,93
3100,0;Fremdleistungen;2025-05-31;-342,56
3400,0;Wareneingang (Aufwand);2025-05-31;-241,07
3400,0;Wareneingang (Aufwand);2025-05-31;-384,19
3400,0;Wareneingang (Aufwand);2025-05-31;-229,84
3100,0;Fremdleistungen;2025-05-31;-114,34
3400,0;Wareneingang (Aufwand);2025-05-31;-292,11
3100,0;Fremdleistungen;2025-05-31;-82,99
3100,0;Fremdleistungen;2025-05-31;-211,23
3100,0;Fremdleistungen;2025-05-31;-309,59
3100,0;Fremdleistungen;2025-05-31;-144,19
3400,0;Wareneingang (Aufwand);2025-05-31;-164,78
3100,0;Fremdleistungen;2025-05-31;-378,82
3400,0;Wareneingang (Aufwand);2025-05-31;-141,95
3400,0;Wareneingang (Aufwand);2025-05-31;-81,65
3400,0;Wareneingang (Aufwand);2025-05-31;-90,42
3100,0;Fremdleistungen;2025-05-31;-299,6
3100,0;Fremdleistungen;2025-05-31;-243,52
3100,0;Fremdleistungen;2025-05-31;-68,53
3400,0;Wareneingang (Aufwand);2025-05-31;-390,16
3100,0;Fremdleistungen;2025-05-31;-108,16
3400,0;Wareneingang (Aufwand);2025-05-31;-230,51
3100,0;Fremdleistungen;2025-05-31;-181,61
3100,0;Fremdleistungen;2025-05-31;-226,72
3100,0;Fremdleistungen;2025-05-31;-380,78
3100,0;Fremdleistungen;2025-05-31;-227,37
3400,0;Wareneingang (Aufwand);2025-05-31;-316,64
3100,0;Fremdleistungen;2025-05-31;-204,56
3100,0;Fremdleistungen;2025-05-31;-185,56
3400,0;Wareneingang (Aufwand);2025-05-31;-304,22
3400,0;Wareneingang (Aufwand);2025-05-31;-80,02
3100,0;Fremdleistungen;2025-05-31;-115,47
3400,0;Wareneingang (Aufwand);2025-05-31;-276,84
3100,0;Fremdleistungen;2025-05-31;-223,23
3100,0;Fremdleistungen;2025-05-31;-341,06
3400,0;Wareneingang (Aufwand);2025-05-31;-323,71
3400,0;Wareneingang (Aufwand);2025-05-31;-166,56
3400,0;Wareneingang (Aufwand);2025-05-31;-78,15
3100,0;Fremdleistungen;2025-05-31;-298,76
3100,0;Fremdleistungen;2025-05-31;-349,78
3400,0;Wareneingang (Aufwand);2025-05-31;-114,4
3400,0;Wareneingang (Aufwand);2025-05-31;-174,43
3100,0;Fremdleistungen;2025-05-31;-122,33
3100,0;Fremdleistungen;2025-05-31;-167,0
3100,0;Fremdleistungen;2025-05-31;-146,0
3400,0;Wareneingang (Aufwand);2025-05-31;-365,49
3100,0;Fremdleistungen;2025-05-31;-153,58
3400,0;Wareneingang (Aufwand);2025-05-31;-164,98
3400,0;Wareneingang (Aufwand);2025-05-31;-145,07
3100,0;Fremdleistungen;2025-05-31;-207,92
3400,0;Wareneingang (Aufwand);2025-05-31;-103,84
3100,0;Fremdleistungen;2025-05-31;-318,98
3100,0;Fremdleistungen;2025-05-31;-324,58
3400,0;Wareneingang (Aufwand);2025-05-31;-194,92
3400,0;Wareneingang (Aufwand);2025-05-31;-75,49
3400,0;Wareneingang (Aufwand);2025-05-31;-74,39
