Buchungsnummer,Reisedatum,Passagier-ID,Abfahrtsbahnhof,Zug-ID,Zugpersonal,Waggontyp,Reiseklasse,Fahrtstrecke_km,Tarif_pro_km,Ticketpreis,Reservierungsgebühr,Gesamtbetrag
TR-000966,2024-10-01,Mieter-U-029-1,Hamburg,V-04,Thomas Weber,Business-Abteil,1. Klasse (Business),216,28.14,6078.47,0.0,6078.47
TR-000967,2024-11-01,Mieter-U-029-1,Hamburg,V-04,Thomas Weber,Business-Abteil,1. Klasse (Business),216,28.14,6078.47,0.0,6078.47
TR-000968,2024-12-01,Mieter-U-029-1,Hamburg,V-04,Thomas Weber,Business-Abteil,1. Klasse (Business),216,28.14,6078.47,0.0,6078.47
TR-000969,2025-01-01,Mieter-U-029-1,Hamburg,V-04,Thomas Weber,Business-Abteil,1. Klasse (Business),216,28.14,6078.47,0.0,6078.47
TR-000970,2025-02-01,Mieter-U-029-1,Hamburg,V-04,Thomas Weber,Business-Abteil,1. Klasse (Business),216,28.14,6078.47,0.0,6078.47
TR-000971,2025-03-01,Mieter-U-029-1,Hamburg,V-04,Thomas Weber,Business-Abteil,1. Klasse (Business),216,28.92,6247.4,0.0,6247.4
TR-000972,2025-04-01,Mieter-U-029-1,Hamburg,V-04,Thomas Weber,Business-Abteil,1. Klasse (Business),216,28.92,6247.4,0.0,6247.4
TR-000973,2025-05-01,Mieter-U-029-1,Hamburg,V-04,Thomas Weber,Business-Abteil,1. Klasse (Business),216,28.92,6247.4,-17458.41,-11211.01
TR-000974,2025-07-01,Mieter-U-029-2,Hamburg,V-04,Thomas Weber,Business-Abteil,1. Klasse (Business),216,26.94,5819.47,17458.41,23277.88
TR-000975,2025-08-01,Mieter-U-029-2,Hamburg,V-04,Thomas Weber,Business-Abteil,1. Klasse (Business),216,26.94,5819.47,0.0,5819.47
TR-000976,2025-09-01,Mieter-U-029-2,Hamburg,V-04,Thomas Weber,Business-Abteil,1. Klasse (Business),216,26.94,5819.47,0.0,5819.47
TR-000977,2025-10-01,Mieter-U-029-2,Hamburg,V-04,Thomas Weber,Business-Abteil,1. Klasse (Business),216,26.94,5819.47,0.0,5819.47
TR-000978,2025-11-01,Mieter-U-029-2,Hamburg,V-04,Thomas Weber,Business-Abteil,1. Klasse (Business),216,26.94,5819.47,0.0,5819.47
TR-000979,2025-12-01,Mieter-U-029-2,Hamburg,V-04,Thomas Weber,Business-Abteil,1. Klasse (Business),216,26.94,5819.47,0.0,5819.47
TR-000980,2023-01-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.01,3490.12,10470.35,13960.47
TR-000981,2023-02-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.01,3490.12,0.0,3490.12
TR-000982,2023-03-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.01,3490.12,0.0,3490.12
TR-000983,2023-04-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.01,3490.12,0.0,3490.12
TR-000984,2023-05-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.01,3490.12,0.0,3490.12
TR-000985,2023-06-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.01,3490.12,0.0,3490.12
TR-000986,2023-07-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.01,3490.12,0.0,3490.12
TR-000987,2023-08-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.01,3490.12,0.0,3490.12
TR-000988,2023-09-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.01,3490.12,0.0,3490.12
TR-000989,2023-10-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.01,3490.12,0.0,3490.12
TR-000990,2023-11-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.01,3490.12,0.0,3490.12
TR-000991,2023-12-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.01,3490.12,0.0,3490.12
TR-000992,2024-01-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.01,3490.12,0.0,3490.12
TR-000993,2024-02-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.01,3490.12,0.0,3490.12
TR-000994,2024-03-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.34,3653.24,0.0,3653.24
TR-000995,2024-04-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.34,3653.24,0.0,3653.24
TR-000996,2024-05-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.34,3653.24,0.0,3653.24
TR-000997,2024-06-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.34,3653.24,0.0,3653.24
TR-000998,2024-07-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.34,3653.24,0.0,3653.24
TR-000999,2024-08-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.34,3653.24,0.0,3653.24
TR-001000,2024-09-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.34,3653.24,0.0,3653.24
TR-001001,2024-10-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.34,3653.24,0.0,3653.24
TR-001002,2024-11-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.34,3653.24,0.0,3653.24
TR-001003,2024-12-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.34,3653.24,0.0,3653.24
TR-001004,2025-01-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.34,3653.24,0.0,3653.24
TR-001005,2025-02-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.34,3653.24,0.0,3653.24
TR-001006,2025-03-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.34,3653.24,0.0,3653.24
TR-001007,2025-04-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.34,3653.24,0.0,3653.24
TR-001008,2025-05-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.45,3709.51,0.0,3709.51
TR-001009,2025-06-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.45,3709.51,0.0,3709.51
TR-001010,2025-07-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.45,3709.51,0.0,3709.51
TR-001011,2025-08-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.45,3709.51,0.0,3709.51
TR-001012,2025-09-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.45,3709.51,0.0,3709.51
TR-001013,2025-10-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.45,3709.51,0.0,3709.51
TR-001014,2025-11-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.45,3709.51,0.0,3709.51
TR-001015,2025-12-01,Mieter-U-030-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),498,7.45,3709.51,0.0,3709.51
TR-001016,2023-03-01,Mieter-U-031-1,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,10780.36,14373.81
TR-001017,2023-04-01,Mieter-U-031-1,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,0.0,3593.45
TR-001018,2023-05-01,Mieter-U-031-1,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,0.0,3593.45
TR-001019,2023-06-01,Mieter-U-031-1,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,0.0,3593.45
TR-001020,2023-07-01,Mieter-U-031-1,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,0.0,3593.45
TR-001021,2023-08-01,Mieter-U-031-1,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,0.0,3593.45
TR-001022,2023-09-01,Mieter-U-031-1,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,0.0,3593.45
TR-001023,2023-10-01,Mieter-U-031-1,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,0.0,3593.45
TR-001024,2023-11-01,Mieter-U-031-1,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,0.0,3593.45
TR-001025,2023-12-01,Mieter-U-031-1,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,0.0,3593.45
TR-001026,2024-01-01,Mieter-U-031-1,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,0.0,3593.45
TR-001027,2024-02-01,Mieter-U-031-1,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,0.0,3593.45
TR-001028,2024-03-01,Mieter-U-031-1,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,-10780.36,-7186.91
TR-001029,2024-03-01,Mieter-U-031-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,10780.36,14373.81
TR-001030,2024-04-01,Mieter-U-031-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,0.0,3593.45
TR-001031,2024-05-01,Mieter-U-031-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,0.0,3593.45
TR-001032,2024-06-01,Mieter-U-031-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,0.0,3593.45
TR-001033,2024-07-01,Mieter-U-031-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,0.0,3593.45
TR-001034,2024-08-01,Mieter-U-031-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,0.0,3593.45
TR-001035,2024-09-01,Mieter-U-031-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,0.0,3593.45
TR-001036,2024-10-01,Mieter-U-031-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,0.0,3593.45
TR-001037,2024-11-01,Mieter-U-031-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,0.0,3593.45
TR-001038,2024-12-01,Mieter-U-031-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,0.0,3593.45
TR-001039,2025-01-01,Mieter-U-031-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,0.0,3593.45
TR-001040,2025-02-01,Mieter-U-031-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,0.0,3593.45
TR-001041,2025-03-01,Mieter-U-031-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,0.0,3593.45
TR-001042,2025-04-01,Mieter-U-031-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,0.0,3593.45
TR-001043,2025-05-01,Mieter-U-031-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.53,3593.45,0.0,3593.45
TR-001044,2025-06-01,Mieter-U-031-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.7,3658.26,0.0,3658.26
TR-001045,2025-07-01,Mieter-U-031-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.7,3658.26,0.0,3658.26
TR-001046,2025-08-01,Mieter-U-031-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.7,3658.26,0.0,3658.26
TR-001047,2025-09-01,Mieter-U-031-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.7,3658.26,0.0,3658.26
TR-001048,2025-10-01,Mieter-U-031-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.7,3658.26,0.0,3658.26
TR-001049,2025-11-01,Mieter-U-031-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.7,3658.26,0.0,3658.26
TR-001050,2025-12-01,Mieter-U-031-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,9.7,3658.26,0.0,3658.26
TR-001051,2023-03-01,Mieter-U-032-1,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,6.93,2155.66,6466.97,8622.63
TR-001052,2023-04-01,Mieter-U-032-1,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,6.93,2155.66,0.0,2155.66
TR-001053,2023-05-01,Mieter-U-032-1,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,6.93,2155.66,0.0,2155.66
TR-001054,2023-06-01,Mieter-U-032-1,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,6.93,2155.66,0.0,2155.66
TR-001055,2023-07-01,Mieter-U-032-1,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,6.93,2155.66,0.0,2155.66
TR-001056,2023-08-01,Mieter-U-032-1,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,6.93,2155.66,0.0,2155.66
TR-001057,2023-09-01,Mieter-U-032-1,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,6.93,2155.66,0.0,2155.66
TR-001058,2023-10-01,Mieter-U-032-1,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,6.93,2155.66,0.0,2155.66
TR-001059,2023-11-01,Mieter-U-032-1,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,6.93,2155.66,0.0,2155.66
TR-001060,2023-12-01,Mieter-U-032-1,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,6.93,2155.66,0.0,2155.66
TR-001061,2024-01-01,Mieter-U-032-1,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,6.93,2155.66,0.0,2155.66
TR-001062,2024-02-01,Mieter-U-032-1,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,6.93,2155.66,0.0,2155.66
TR-001063,2024-03-01,Mieter-U-032-1,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,7.11,2211.75,0.0,2211.75
TR-001064,2024-04-01,Mieter-U-032-1,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,7.11,2211.75,0.0,2211.75
TR-001065,2024-05-01,Mieter-U-032-1,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,7.11,2211.75,0.0,2211.75
TR-001066,2024-06-01,Mieter-U-032-1,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,7.11,2211.75,-6466.97,-4255.22
TR-001067,2024-08-01,Mieter-U-032-2,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,6.93,2155.66,6466.97,8622.63
TR-001068,2024-09-01,Mieter-U-032-2,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,6.93,2155.66,0.0,2155.66
TR-001069,2024-10-01,Mieter-U-032-2,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,6.93,2155.66,0.0,2155.66
TR-001070,2024-11-01,Mieter-U-032-2,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,6.93,2155.66,0.0,2155.66
TR-001071,2024-12-01,Mieter-U-032-2,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,6.93,2155.66,0.0,2155.66
TR-001072,2025-01-01,Mieter-U-032-2,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,6.93,2155.66,0.0,2155.66
TR-001073,2025-02-01,Mieter-U-032-2,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,6.93,2155.66,0.0,2155.66
TR-001074,2025-03-01,Mieter-U-032-2,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,6.93,2155.66,0.0,2155.66
TR-001075,2025-04-01,Mieter-U-032-2,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,6.93,2155.66,0.0,2155.66
TR-001076,2025-05-01,Mieter-U-032-2,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,6.93,2155.66,0.0,2155.66
TR-001077,2025-06-01,Mieter-U-032-2,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,6.93,2155.66,0.0,2155.66
TR-001078,2025-07-01,Mieter-U-032-2,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,6.93,2155.66,0.0,2155.66
TR-001079,2025-08-01,Mieter-U-032-2,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,6.93,2155.66,0.0,2155.66
TR-001080,2025-09-01,Mieter-U-032-2,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,7.27,2261.44,0.0,2261.44
TR-001081,2025-10-01,Mieter-U-032-2,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,7.27,2261.44,0.0,2261.44
TR-001082,2025-11-01,Mieter-U-032-2,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,7.27,2261.44,0.0,2261.44
TR-001083,2025-12-01,Mieter-U-032-2,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),311,7.27,2261.44,0.0,2261.44
TR-001084,2023-05-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,7.48,1772.02,5316.05,7088.07
TR-001085,2023-06-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,7.48,1772.02,0.0,1772.02
TR-001086,2023-07-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,7.48,1772.02,0.0,1772.02
TR-001087,2023-08-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,7.48,1772.02,0.0,1772.02
TR-001088,2023-09-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,7.48,1772.02,0.0,1772.02
TR-001089,2023-10-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,7.48,1772.02,0.0,1772.02
TR-001090,2023-11-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,7.48,1772.02,0.0,1772.02
TR-001091,2023-12-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,7.48,1772.02,0.0,1772.02
TR-001092,2024-01-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,7.48,1772.02,0.0,1772.02
TR-001093,2024-02-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,7.48,1772.02,0.0,1772.02
TR-001094,2024-03-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,7.48,1772.02,0.0,1772.02
TR-001095,2024-04-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,7.48,1772.02,0.0,1772.02
TR-001096,2024-05-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,7.63,1807.97,0.0,1807.97
TR-001097,2024-06-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,7.63,1807.97,0.0,1807.97
TR-001098,2024-07-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,7.63,1807.97,0.0,1807.97
TR-001099,2024-08-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,7.63,1807.97,0.0,1807.97
TR-001100,2024-09-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,7.63,1807.97,0.0,1807.97
TR-001101,2024-10-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,7.63,1807.97,0.0,1807.97
TR-001102,2024-11-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,7.63,1807.97,0.0,1807.97
TR-001103,2024-12-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,7.63,1807.97,0.0,1807.97
TR-001104,2025-01-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,7.63,1807.97,0.0,1807.97
TR-001105,2025-02-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,7.63,1807.97,0.0,1807.97
TR-001106,2025-03-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,7.63,1807.97,0.0,1807.97
TR-001107,2025-04-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,7.63,1807.97,0.0,1807.97
TR-001108,2025-05-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,8.01,1898.36,0.0,1898.36
TR-001109,2025-06-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,8.01,1898.36,0.0,1898.36
TR-001110,2025-07-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,8.01,1898.36,0.0,1898.36
TR-001111,2025-08-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,8.01,1898.36,0.0,1898.36
TR-001112,2025-09-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,8.01,1898.36,0.0,1898.36
TR-001113,2025-10-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,8.01,1898.36,0.0,1898.36
TR-001114,2025-11-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,8.01,1898.36,0.0,1898.36
TR-001115,2025-12-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,8.01,1898.36,-5316.05,-3417.69
TR-001116,2025-12-01,Mieter-U-033-2,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,7.48,1772.02,5316.05,7088.07
TR-001117,2023-02-01,Mieter-U-034-1,Berlin,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),478,25.88,12372.75,37118.26,49491.01
TR-001118,2023-03-01,Mieter-U-034-1,Berlin,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),478,25.88,12372.75,0.0,12372.75
TR-001119,2023-04-01,Mieter-U-034-1,Berlin,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),478,25.88,12372.75,0.0,12372.75
TR-001120,2023-05-01,Mieter-U-034-1,Berlin,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),478,25.88,12372.75,0.0,12372.75
TR-001121,2023-06-01,Mieter-U-034-1,Berlin,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),478,25.88,12372.75,0.0,12372.75
TR-001122,2023-07-01,Mieter-U-034-1,Berlin,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),478,25.88,12372.75,0.0,12372.75
TR-001123,2023-08-01,Mieter-U-034-1,Berlin,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),478,25.88,12372.75,0.0,12372.75
TR-001124,2023-09-01,Mieter-U-034-1,Berlin,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),478,25.88,12372.75,0.0,12372.75
TR-001125,2023-10-01,Mieter-U-034-1,Berlin,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),478,25.88,12372.75,0.0,12372.75
TR-001126,2023-11-01,Mieter-U-034-1,Berlin,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),478,25.88,12372.75,0.0,12372.75
TR-001127,2023-12-01,Mieter-U-034-1,Berlin,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),478,25.88,12372.75,0.0,12372.75
TR-001128,2024-01-01,Mieter-U-034-1,Berlin,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),478,25.88,12372.75,0.0,12372.75
TR-001129,2024-02-01,Mieter-U-034-1,Berlin,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),478,27.17,12985.95,0.0,12985.95
TR-001130,2024-03-01,Mieter-U-034-1,Berlin,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),478,27.17,12985.95,0.0,12985.95
