Transaktions-ID,Datum,Kunden-ID,Kundenstandort,Produkt-ID,Produktname,Produktkategorie,Menge,Preis pro Einheit,Gesamtbetrag
T008793,2023-03-29,Customer-053,Frankfurt,PROD-010,Webcam 1080p HD,Elektronik,5,85000,425000
T008794,2023-03-29,Customer-096,Köln,PROD-003,27-Zoll 4K Monitor,Elektronik,1,1200000,1200000
T008795,2023-03-29,Customer-161,Hamburg,PROD-003,27-Zoll 4K Monitor,Elektronik,5,1200000,6000000
T008796,2023-03-29,Customer-226,Berlin,PROD-004,Stehpult-Konverter,Möbel,5,500000,2500000
T008797,2023-03-29,Customer-002,Köln,PROD-007,USB-C Dockingstation,Elektronik,10,220000,2200000
T008798,2023-03-29,Customer-108,München,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,10,750000,7500000
T008799,2023-03-29,Customer-064,Frankfurt,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,5,70000,350000
T008800,2023-03-29,Customer-098,Köln,PROD-005,Verstellbarer Monitorarm,Möbel,7,150000,1050000
T008801,2023-03-29,Customer-216,Frankfurt,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,10,25500,255000
T008802,2023-03-29,Customer-148,Hamburg,PROD-004,Stehpult-Konverter,Möbel,1,500000,500000
T008803,2023-03-29,Customer-148,Hamburg,PROD-002,Kabellose mechanische Tastatur,Elektronik,7,380000,2660000
T008804,2023-03-29,Customer-020,Frankfurt,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,5,25500,127500
T008805,2023-03-29,Customer-106,Hamburg,PROD-005,Verstellbarer Monitorarm,Möbel,5,150000,750000
T008806,2023-03-29,Customer-037,Hamburg,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,10,750000,7500000
T008807,2023-03-29,Customer-148,Hamburg,PROD-007,USB-C Dockingstation,Elektronik,2,220000,440000
T008808,2023-03-29,Customer-216,Frankfurt,PROD-007,USB-C Dockingstation,Elektronik,9,220000,1980000
T008809,2023-03-29,Customer-053,Frankfurt,PROD-005,Verstellbarer Monitorarm,Möbel,10,150000,1500000
T008810,2023-03-29,Customer-226,Berlin,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,6,750000,4500000
T008811,2023-03-29,Customer-002,Köln,PROD-003,27-Zoll 4K Monitor,Elektronik,7,1200000,8400000
T008812,2023-03-29,Customer-198,Berlin,PROD-007,USB-C Dockingstation,Elektronik,4,220000,880000
T008813,2023-03-29,Customer-216,Frankfurt,PROD-005,Verstellbarer Monitorarm,Möbel,1,150000,150000
T008814,2023-03-29,Customer-148,Hamburg,PROD-005,Verstellbarer Monitorarm,Möbel,1,150000,150000
T008815,2023-03-29,Customer-053,Frankfurt,PROD-007,USB-C Dockingstation,Elektronik,1,220000,220000
T008816,2023-03-29,Customer-037,Hamburg,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,6,750000,4500000
T008817,2023-03-29,Customer-148,Hamburg,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,7,750000,5250000
T008818,2023-03-29,Customer-064,Frankfurt,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,1,25500,25500
T008819,2023-03-29,Customer-053,Frankfurt,PROD-002,Kabellose mechanische Tastatur,Elektronik,1,380000,380000
T008820,2023-03-29,Customer-031,München,PROD-010,Webcam 1080p HD,Elektronik,1,85000,85000
T008821,2023-03-29,Customer-108,München,PROD-003,27-Zoll 4K Monitor,Elektronik,7,1200000,8400000
T008822,2023-03-29,Customer-198,Berlin,PROD-002,Kabellose mechanische Tastatur,Elektronik,6,380000,2280000
T008823,2023-03-29,Customer-226,Berlin,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,9,750000,6750000
T008824,2023-03-29,Customer-226,Berlin,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,10,750000,7500000
T008825,2023-03-29,Customer-053,Frankfurt,PROD-005,Verstellbarer Monitorarm,Möbel,7,150000,1050000
T008826,2023-03-29,Customer-226,Berlin,PROD-007,USB-C Dockingstation,Elektronik,5,220000,1100000
T008827,2023-03-29,Customer-108,München,PROD-010,Webcam 1080p HD,Elektronik,3,85000,255000
T008828,2023-03-30,Customer-031,München,PROD-007,USB-C Dockingstation,Elektronik,3,220000,660000
T008829,2023-03-30,Customer-226,Berlin,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,6,25500,153000
T008830,2023-03-30,Customer-161,Hamburg,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,8,250000,2000000
T008831,2023-03-30,Customer-226,Berlin,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,2,250000,500000
T008832,2023-03-30,Customer-106,Hamburg,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,6,25500,153000
T008833,2023-03-30,Customer-031,München,PROD-005,Verstellbarer Monitorarm,Möbel,9,150000,1350000
T008834,2023-03-30,Customer-216,Frankfurt,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,5,25500,127500
T008835,2023-03-30,Customer-216,Frankfurt,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,9,70000,630000
T008836,2023-03-30,Customer-216,Frankfurt,PROD-007,USB-C Dockingstation,Elektronik,3,220000,660000
T008837,2023-03-30,Customer-064,Frankfurt,PROD-002,Kabellose mechanische Tastatur,Elektronik,1,380000,380000
T008838,2023-03-30,Customer-020,Frankfurt,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,4,750000,3000000
T008839,2023-03-30,Customer-064,Frankfurt,PROD-003,27-Zoll 4K Monitor,Elektronik,8,1200000,9600000
T008840,2023-03-30,Customer-002,Köln,PROD-010,Webcam 1080p HD,Elektronik,10,85000,850000
T008841,2023-03-30,Customer-096,Köln,PROD-010,Webcam 1080p HD,Elektronik,5,85000,425000
T008842,2023-03-30,Customer-053,Frankfurt,PROD-005,Verstellbarer Monitorarm,Möbel,2,150000,300000
T008843,2023-03-30,Customer-108,München,PROD-007,USB-C Dockingstation,Elektronik,7,220000,1540000
T008844,2023-03-30,Customer-106,Hamburg,PROD-003,27-Zoll 4K Monitor,Elektronik,6,1200000,7200000
T008845,2023-03-30,Customer-216,Frankfurt,PROD-005,Verstellbarer Monitorarm,Möbel,2,150000,300000
T008846,2023-03-30,Customer-096,Köln,PROD-010,Webcam 1080p HD,Elektronik,7,85000,595000
T008847,2023-03-30,Customer-161,Hamburg,PROD-007,USB-C Dockingstation,Elektronik,7,220000,1540000
T008848,2023-03-30,Customer-037,Hamburg,PROD-007,USB-C Dockingstation,Elektronik,4,220000,880000
T008849,2023-03-30,Customer-226,Berlin,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,6,250000,1500000
T008850,2023-03-30,Customer-106,Hamburg,PROD-003,27-Zoll 4K Monitor,Elektronik,2,1200000,2400000
T008851,2023-03-30,Customer-198,Berlin,PROD-007,USB-C Dockingstation,Elektronik,9,220000,1980000
T008852,2023-03-30,Customer-064,Frankfurt,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,6,250000,1500000
T008853,2023-03-30,Customer-198,Berlin,PROD-005,Verstellbarer Monitorarm,Möbel,8,150000,1200000
T008854,2023-03-30,Customer-096,Köln,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,1,250000,250000
T008855,2023-03-30,Customer-053,Frankfurt,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,5,750000,3750000
T008856,2023-03-30,Customer-226,Berlin,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,2,70000,140000
T008857,2023-03-30,Customer-098,Köln,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,5,70000,350000
T008858,2023-03-30,Customer-031,München,PROD-007,USB-C Dockingstation,Elektronik,8,220000,1760000
T008859,2023-03-30,Customer-108,München,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,8,250000,2000000
T008860,2023-03-30,Customer-108,München,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,9,25500,229500
T008861,2023-03-30,Customer-020,Frankfurt,PROD-004,Stehpult-Konverter,Möbel,8,500000,4000000
T008862,2023-03-30,Customer-002,Köln,PROD-007,USB-C Dockingstation,Elektronik,2,220000,440000
T008863,2023-03-30,Customer-106,Hamburg,PROD-010,Webcam 1080p HD,Elektronik,3,85000,255000
T008864,2023-03-30,Customer-098,Köln,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,1,250000,250000
T008865,2023-03-30,Customer-148,Hamburg,PROD-004,Stehpult-Konverter,Möbel,5,500000,2500000
T008866,2023-03-30,Customer-002,Köln,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,5,70000,350000
T008867,2023-03-30,Customer-053,Frankfurt,PROD-003,27-Zoll 4K Monitor,Elektronik,1,1200000,1200000
T008868,2023-03-30,Customer-098,Köln,PROD-004,Stehpult-Konverter,Möbel,6,500000,3000000
T008869,2023-03-30,Customer-020,Frankfurt,PROD-010,Webcam 1080p HD,Elektronik,6,85000,510000
T008870,2023-03-30,Customer-020,Frankfurt,PROD-007,USB-C Dockingstation,Elektronik,2,220000,440000
T008871,2023-03-30,Customer-096,Köln,PROD-007,USB-C Dockingstation,Elektronik,10,220000,2200000
T008872,2023-03-30,Customer-106,Hamburg,PROD-004,Stehpult-Konverter,Möbel,8,500000,4000000
T008873,2023-03-30,Customer-020,Frankfurt,PROD-002,Kabellose mechanische Tastatur,Elektronik,9,380000,3420000
T008874,2023-03-30,Customer-106,Hamburg,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,4,25500,102000
T008875,2023-03-30,Customer-053,Frankfurt,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,1,750000,750000
T008876,2023-03-30,Customer-226,Berlin,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,1,750000,750000
T008877,2023-03-30,Customer-216,Frankfurt,PROD-010,Webcam 1080p HD,Elektronik,3,85000,255000
T008878,2023-03-30,Customer-020,Frankfurt,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,7,25500,178500
T008879,2023-03-30,Customer-108,München,PROD-007,USB-C Dockingstation,Elektronik,1,220000,220000
T008880,2023-03-30,Customer-064,Frankfurt,PROD-010,Webcam 1080p HD,Elektronik,9,85000,765000
T008881,2023-03-30,Customer-020,Frankfurt,PROD-002,Kabellose mechanische Tastatur,Elektronik,8,380000,3040000
T008882,2023-03-30,Customer-096,Köln,PROD-002,Kabellose mechanische Tastatur,Elektronik,1,380000,380000
T008883,2023-03-30,Customer-226,Berlin,PROD-007,USB-C Dockingstation,Elektronik,10,220000,2200000
T008884,2023-03-30,Customer-098,Köln,PROD-002,Kabellose mechanische Tastatur,Elektronik,9,380000,3420000
T008885,2023-03-30,Customer-161,Hamburg,PROD-007,USB-C Dockingstation,Elektronik,10,220000,2200000
T008886,2023-03-30,Customer-198,Berlin,PROD-005,Verstellbarer Monitorarm,Möbel,5,150000,750000
T008887,2023-03-30,Customer-108,München,PROD-004,Stehpult-Konverter,Möbel,8,500000,4000000
T008888,2023-03-30,Customer-064,Frankfurt,PROD-004,Stehpult-Konverter,Möbel,7,500000,3500000
T008889,2023-03-30,Customer-031,München,PROD-005,Verstellbarer Monitorarm,Möbel,2,150000,300000
T008890,2023-03-30,Customer-031,München,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,7,70000,490000
T008891,2023-03-30,Customer-031,München,PROD-004,Stehpult-Konverter,Möbel,4,500000,2000000
T008892,2023-03-30,Customer-020,Frankfurt,PROD-003,27-Zoll 4K Monitor,Elektronik,8,1200000,9600000
T008893,2023-03-30,Customer-053,Frankfurt,PROD-005,Verstellbarer Monitorarm,Möbel,5,150000,750000
T008894,2023-03-30,Customer-216,Frankfurt,PROD-002,Kabellose mechanische Tastatur,Elektronik,9,380000,3420000
T008895,2023-03-30,Customer-037,Hamburg,PROD-004,Stehpult-Konverter,Möbel,6,500000,3000000
T008896,2023-03-30,Customer-148,Hamburg,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,6,70000,420000
T008897,2023-03-30,Customer-053,Frankfurt,PROD-002,Kabellose mechanische Tastatur,Elektronik,3,380000,1140000
T008898,2023-03-30,Customer-002,Köln,PROD-010,Webcam 1080p HD,Elektronik,10,85000,850000
T008899,2023-03-30,Customer-020,Frankfurt,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,10,750000,7500000
T008900,2023-03-30,Customer-216,Frankfurt,PROD-003,27-Zoll 4K Monitor,Elektronik,9,1200000,10800000
T008901,2023-03-30,Customer-064,Frankfurt,PROD-003,27-Zoll 4K Monitor,Elektronik,8,1200000,9600000
T008902,2023-03-30,Customer-226,Berlin,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,10,25500,255000
T008903,2023-03-30,Customer-148,Hamburg,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,7,250000,1750000
T008904,2023-03-30,Customer-098,Köln,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,2,750000,1500000
T008905,2023-03-30,Customer-108,München,PROD-004,Stehpult-Konverter,Möbel,3,500000,1500000
T008906,2023-03-30,Customer-064,Frankfurt,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,3,25500,76500
T008907,2023-03-30,Customer-148,Hamburg,PROD-002,Kabellose mechanische Tastatur,Elektronik,2,380000,760000
T008908,2023-03-30,Customer-002,Köln,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,1,250000,250000
T008909,2023-03-30,Customer-226,Berlin,PROD-003,27-Zoll 4K Monitor,Elektronik,2,1200000,2400000
T008910,2023-03-30,Customer-216,Frankfurt,PROD-005,Verstellbarer Monitorarm,Möbel,5,150000,750000
T008911,2023-03-30,Customer-064,Frankfurt,PROD-010,Webcam 1080p HD,Elektronik,3,85000,255000
T008912,2023-03-30,Customer-002,Köln,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,8,250000,2000000
T008913,2023-03-30,Customer-096,Köln,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,2,70000,140000
T008914,2023-03-30,Customer-106,Hamburg,PROD-003,27-Zoll 4K Monitor,Elektronik,1,1200000,1200000
T008915,2023-03-30,Customer-020,Frankfurt,PROD-004,Stehpult-Konverter,Möbel,6,500000,3000000
T008916,2023-03-30,Customer-053,Frankfurt,PROD-005,Verstellbarer Monitorarm,Möbel,1,150000,150000
T008917,2023-03-30,Customer-108,München,PROD-004,Stehpult-Konverter,Möbel,8,500000,4000000
T008918,2023-03-30,Customer-020,Frankfurt,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,9,750000,6750000
T008919,2023-03-30,Customer-096,Köln,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,2,750000,1500000
T008920,2023-03-30,Customer-216,Frankfurt,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,9,25500,229500
T008921,2023-03-30,Customer-020,Frankfurt,PROD-005,Verstellbarer Monitorarm,Möbel,8,150000,1200000
T008922,2023-03-30,Customer-108,München,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,5,750000,3750000
T008923,2023-03-30,Customer-098,Köln,PROD-007,USB-C Dockingstation,Elektronik,6,220000,1320000
T008924,2023-03-30,Customer-106,Hamburg,PROD-002,Kabellose mechanische Tastatur,Elektronik,10,380000,3800000
T008925,2023-03-30,Customer-098,Köln,PROD-004,Stehpult-Konverter,Möbel,9,500000,4500000
T008926,2023-03-30,Customer-053,Frankfurt,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,6,750000,4500000
T008927,2023-03-30,Customer-037,Hamburg,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,9,25500,229500
T008928,2023-03-30,Customer-198,Berlin,PROD-010,Webcam 1080p HD,Elektronik,7,85000,595000
T008929,2023-03-30,Customer-106,Hamburg,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,9,70000,630000
T008930,2023-03-30,Customer-106,Hamburg,PROD-007,USB-C Dockingstation,Elektronik,1,220000,220000
T008931,2023-03-30,Customer-053,Frankfurt,PROD-007,USB-C Dockingstation,Elektronik,10,220000,2200000
T008932,2023-03-30,Customer-096,Köln,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,7,250000,1750000
T008933,2023-03-30,Customer-037,Hamburg,PROD-004,Stehpult-Konverter,Möbel,3,500000,1500000
T008934,2023-03-30,Customer-096,Köln,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,7,25500,178500
T008935,2023-03-30,Customer-020,Frankfurt,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,3,750000,2250000
T008936,2023-03-30,Customer-031,München,PROD-007,USB-C Dockingstation,Elektronik,7,220000,1540000
T008937,2023-03-30,Customer-198,Berlin,PROD-002,Kabellose mechanische Tastatur,Elektronik,4,380000,1520000
T008938,2023-03-30,Customer-002,Köln,PROD-003,27-Zoll 4K Monitor,Elektronik,9,1200000,10800000
T008939,2023-03-30,Customer-226,Berlin,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,4,750000,3000000
T008940,2023-03-30,Customer-064,Frankfurt,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,3,250000,750000
T008941,2023-03-30,Customer-108,München,PROD-002,Kabellose mechanische Tastatur,Elektronik,6,380000,2280000
T008942,2023-03-30,Customer-148,Hamburg,PROD-010,Webcam 1080p HD,Elektronik,1,85000,85000
T008943,2023-03-30,Customer-108,München,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,9,25500,229500
T008944,2023-03-30,Customer-031,München,PROD-007,USB-C Dockingstation,Elektronik,5,220000,1100000
T008945,2023-03-30,Customer-108,München,PROD-004,Stehpult-Konverter,Möbel,2,500000,1000000
T008946,2023-03-30,Customer-106,Hamburg,PROD-007,USB-C Dockingstation,Elektronik,4,220000,880000
T008947,2023-03-30,Customer-096,Köln,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,5,250000,1250000
T008948,2023-03-30,Customer-002,Köln,PROD-007,USB-C Dockingstation,Elektronik,6,220000,1320000
T008949,2023-03-30,Customer-053,Frankfurt,PROD-002,Kabellose mechanische Tastatur,Elektronik,2,380000,760000
T008950,2023-03-30,Customer-216,Frankfurt,PROD-005,Verstellbarer Monitorarm,Möbel,8,150000,1200000
T008951,2023-03-30,Customer-106,Hamburg,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,3,250000,750000
T008952,2023-03-30,Customer-198,Berlin,PROD-003,27-Zoll 4K Monitor,Elektronik,10,1200000,12000000
T008953,2023-03-30,Customer-002,Köln,PROD-003,27-Zoll 4K Monitor,Elektronik,2,1200000,2400000
T008954,2023-03-30,Customer-108,München,PROD-007,USB-C Dockingstation,Elektronik,3,220000,660000
T008955,2023-03-30,Customer-002,Köln,PROD-007,USB-C Dockingstation,Elektronik,10,220000,2200000
T008956,2023-03-30,Customer-064,Frankfurt,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,10,70000,700000
T008957,2023-03-30,Customer-096,Köln,PROD-003,27-Zoll 4K Monitor,Elektronik,8,1200000,9600000
T008958,2023-03-30,Customer-053,Frankfurt,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,2,70000,140000
T008959,2023-03-30,Customer-198,Berlin,PROD-005,Verstellbarer Monitorarm,Möbel,6,150000,900000
T008960,2023-03-30,Customer-031,München,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,6,250000,1500000
T008961,2023-03-30,Customer-002,Köln,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,7,70000,490000
T008962,2023-03-30,Customer-216,Frankfurt,PROD-010,Webcam 1080p HD,Elektronik,9,85000,765000
T008963,2023-03-30,Customer-096,Köln,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,6,250000,1500000
T008964,2023-03-30,Customer-037,Hamburg,PROD-007,USB-C Dockingstation,Elektronik,10,220000,2200000
T008965,2023-03-30,Customer-064,Frankfurt,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,4,750000,3000000
T008966,2023-03-30,Customer-064,Frankfurt,PROD-007,USB-C Dockingstation,Elektronik,1,220000,220000
T008967,2023-03-30,Customer-216,Frankfurt,PROD-003,27-Zoll 4K Monitor,Elektronik,4,1200000,4800000
T008968,2023-03-30,Customer-161,Hamburg,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,3,70000,210000
T008969,2023-03-30,Customer-020,Frankfurt,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,3,25500,76500
T008970,2023-03-30,Customer-064,Frankfurt,PROD-004,Stehpult-Konverter,Möbel,7,500000,3500000
T008971,2023-03-30,Customer-064,Frankfurt,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,2,70000,140000
T008972,2023-03-31,Customer-064,Frankfurt,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,6,70000,420000
T008973,2023-03-31,Customer-226,Berlin,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,8,750000,6000000
T008974,2023-03-31,Customer-064,Frankfurt,PROD-003,27-Zoll 4K Monitor,Elektronik,7,1200000,8400000
T008975,2023-03-31,Customer-108,München,PROD-003,27-Zoll 4K Monitor,Elektronik,8,1200000,9600000
T008976,2023-03-31,Customer-161,Hamburg,PROD-002,Kabellose mechanische Tastatur,Elektronik,3,380000,1140000
T008977,2023-03-31,Customer-216,Frankfurt,PROD-010,Webcam 1080p HD,Elektronik,9,85000,765000
T008978,2023-03-31,Customer-020,Frankfurt,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,6,25500,153000
T008979,2023-03-31,Customer-161,Hamburg,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,5,750000,3750000
T008980,2023-03-31,Customer-198,Berlin,PROD-002,Kabellose mechanische Tastatur,Elektronik,4,380000,1520000
T008981,2023-03-31,Customer-098,Köln,PROD-004,Stehpult-Konverter,Möbel,9,500000,4500000
T008982,2023-03-31,Customer-098,Köln,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,9,750000,6750000
T008983,2023-03-31,Customer-148,Hamburg,PROD-002,Kabellose mechanische Tastatur,Elektronik,9,380000,3420000
T008984,2023-03-31,Customer-031,München,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,2,750000,1500000
T008985,2023-03-31,Customer-226,Berlin,PROD-003,27-Zoll 4K Monitor,Elektronik,8,1200000,9600000
T008986,2023-03-31,Customer-106,Hamburg,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,3,25500,76500
T008987,2023-03-31,Customer-098,Köln,PROD-003,27-Zoll 4K Monitor,Elektronik,10,1200000,12000000
T008988,2023-03-31,Customer-106,Hamburg,PROD-003,27-Zoll 4K Monitor,Elektronik,10,1200000,12000000
T008989,2023-03-31,Customer-064,Frankfurt,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,5,25500,127500
T008990,2023-03-31,Customer-148,Hamburg,PROD-007,USB-C Dockingstation,Elektronik,2,220000,440000
T008991,2023-03-31,Customer-053,Frankfurt,PROD-003,27-Zoll 4K Monitor,Elektronik,7,1200000,8400000
T008992,2023-03-31,Customer-031,München,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,2,70000,140000
T008993,2023-03-31,Customer-096,Köln,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,7,250000,1750000
T008994,2023-03-31,Customer-216,Frankfurt,PROD-005,Verstellbarer Monitorarm,Möbel,3,150000,450000
T008995,2023-03-31,Customer-216,Frankfurt,PROD-003,27-Zoll 4K Monitor,Elektronik,10,1200000,12000000
T008996,2023-03-31,Customer-037,Hamburg,PROD-007,USB-C Dockingstation,Elektronik,10,220000,2200000
T008997,2023-03-31,Customer-096,Köln,PROD-010,Webcam 1080p HD,Elektronik,3,85000,255000
T008998,2023-03-31,Customer-216,Frankfurt,PROD-004,Stehpult-Konverter,Möbel,5,500000,2500000
T008999,2023-03-31,Customer-098,Köln,PROD-010,Webcam 1080p HD,Elektronik,3,85000,255000
T009000,2023-03-31,Customer-198,Berlin,PROD-003,27-Zoll 4K Monitor,Elektronik,6,1200000,7200000
T009001,2023-03-31,Customer-148,Hamburg,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,8,25500,204000
